,Predictions
1889,<=50K
1890,<=50K
1891,<=50K
1892,<=50K
1893,<=50K
1894,<=50K
1895,<=50K
1896,<=50K
1897,<=50K
1898,<=50K
1899,<=50K
1900,<=50K
1901,<=50K
1902,>50K
1903,<=50K
1904,<=50K
1905,<=50K
1906,<=50K
1907,>50K
1908,<=50K
1909,<=50K
1910,<=50K
1911,<=50K
1912,<=50K
1913,<=50K
1914,<=50K
1915,<=50K
1916,<=50K
1917,<=50K
1918,<=50K
1919,<=50K
1920,<=50K
1921,<=50K
1922,<=50K
1923,<=50K
1924,<=50K
1925,<=50K
1926,<=50K
1927,<=50K
1928,<=50K
1929,<=50K
1930,<=50K
1931,<=50K
1932,<=50K
1933,<=50K
1934,<=50K
1935,<=50K
1936,<=50K
1937,<=50K
1938,<=50K
1939,<=50K
1940,<=50K
1941,<=50K
1942,<=50K
1943,<=50K
1944,<=50K
1945,<=50K
1946,<=50K
1947,<=50K
1948,<=50K
1949,<=50K
1950,<=50K
1951,<=50K
1952,<=50K
1953,<=50K
1954,<=50K
1955,<=50K
1956,<=50K
1957,<=50K
1958,>50K
1959,<=50K
1960,<=50K
1961,<=50K
1962,<=50K
1963,<=50K
1964,<=50K
1965,<=50K
1966,<=50K
1967,<=50K
1968,>50K
1969,<=50K
1970,<=50K
1971,<=50K
1972,<=50K
1973,<=50K
1974,<=50K
1975,<=50K
1976,<=50K
1977,>50K
1978,<=50K
1979,<=50K
1980,<=50K
1981,<=50K
1982,<=50K
1983,<=50K
1984,<=50K
1985,<=50K
1986,<=50K
1987,<=50K
1988,<=50K
1989,<=50K
1990,<=50K
1991,<=50K
1992,<=50K
1993,<=50K
1994,<=50K
1995,<=50K
1996,<=50K
1997,<=50K
1998,<=50K
1999,<=50K
2000,<=50K
2001,<=50K
2002,<=50K
2003,<=50K
2004,<=50K
2005,<=50K
2006,<=50K
2007,>50K
2008,<=50K
2009,<=50K
2010,>50K
2011,>50K
2012,<=50K
2013,<=50K
2014,<=50K
2015,<=50K
2016,<=50K
2017,<=50K
2018,<=50K
2019,>50K
2020,>50K
2021,<=50K
2022,<=50K
2023,>50K
2024,<=50K
2025,<=50K
2026,<=50K
2027,<=50K
2028,<=50K
2029,<=50K
2030,<=50K
2031,<=50K
2032,<=50K
2033,<=50K
2034,<=50K
2035,<=50K
2036,<=50K
2037,<=50K
2038,<=50K
2039,<=50K
2040,<=50K
2041,<=50K
2042,<=50K
2043,>50K
2044,>50K
2045,<=50K
2046,<=50K
2047,<=50K
2048,<=50K
2049,<=50K
2050,<=50K
2051,<=50K
2052,>50K
2053,<=50K
2054,<=50K
2055,<=50K
2056,<=50K
2057,<=50K
2058,<=50K
2059,<=50K
2060,<=50K
2061,<=50K
2062,<=50K
2063,>50K
2064,<=50K
2065,<=50K
2066,<=50K
2067,<=50K
2068,<=50K
2069,>50K
2070,<=50K
2071,>50K
2072,<=50K
2073,>50K
2074,<=50K
2075,<=50K
2076,<=50K
2077,<=50K
2078,>50K
2079,<=50K
2080,<=50K
2081,<=50K
2082,<=50K
2083,<=50K
2084,<=50K
2085,<=50K
2086,<=50K
2087,<=50K
2088,<=50K
2089,<=50K
2090,<=50K
2091,<=50K
2092,<=50K
2093,>50K
2094,<=50K
2095,>50K
2096,<=50K
2097,<=50K
2098,<=50K
2099,>50K
2100,<=50K
2101,<=50K
2102,>50K
2103,<=50K
2104,<=50K
2105,<=50K
2106,<=50K
2107,<=50K
2108,<=50K
2109,<=50K
2110,<=50K
2111,<=50K
2112,<=50K
2113,<=50K
2114,<=50K
2115,<=50K
2116,<=50K
2117,<=50K
2118,<=50K
2119,<=50K
2120,<=50K
2121,<=50K
2122,>50K
2123,<=50K
2124,<=50K
2125,<=50K
2126,<=50K
2127,<=50K
2128,<=50K
2129,<=50K
2130,<=50K
2131,<=50K
2132,<=50K
2133,<=50K
2134,<=50K
2135,<=50K
2136,<=50K
2137,<=50K
2138,<=50K
2139,<=50K
2140,<=50K
2141,<=50K
2142,<=50K
2143,<=50K
2144,<=50K
2145,<=50K
2146,<=50K
2147,<=50K
2148,<=50K
2149,<=50K
2150,>50K
2151,>50K
2152,<=50K
2153,<=50K
2154,<=50K
2155,<=50K
2156,<=50K
2157,<=50K
2158,<=50K
2159,<=50K
2160,<=50K
2161,<=50K
2162,<=50K
2163,<=50K
2164,<=50K
2165,<=50K
2166,<=50K
2167,<=50K
2168,<=50K
2169,<=50K
2170,<=50K
2171,<=50K
2172,<=50K
2173,<=50K
2174,<=50K
2175,<=50K
2176,<=50K
2177,<=50K
2178,<=50K
2179,<=50K
2180,>50K
2181,<=50K
2182,<=50K
2183,<=50K
2184,<=50K
2185,<=50K
2186,<=50K
2187,<=50K
2188,<=50K
2189,<=50K
2190,<=50K
2191,<=50K
2192,<=50K
2193,<=50K
2194,<=50K
2195,<=50K
2196,<=50K
2197,<=50K
2198,<=50K
2199,<=50K
2200,<=50K
2201,<=50K
2202,<=50K
2203,<=50K
2204,<=50K
2205,<=50K
2206,<=50K
2207,<=50K
2208,<=50K
2209,<=50K
2210,<=50K
2211,<=50K
2212,<=50K
2213,>50K
2214,<=50K
2215,<=50K
2216,<=50K
2217,<=50K
2218,>50K
2219,<=50K
2220,<=50K
2221,<=50K
2222,<=50K
2223,<=50K
2224,<=50K
2225,<=50K
2226,<=50K
2227,<=50K
2228,<=50K
2229,<=50K
2230,<=50K
2231,<=50K
2232,<=50K
2233,<=50K
2234,<=50K
2235,<=50K
2236,<=50K
2237,<=50K
2238,<=50K
2239,<=50K
2240,<=50K
2241,>50K
2242,<=50K
2243,<=50K
2244,<=50K
2245,<=50K
2246,<=50K
2247,<=50K
2248,>50K
2249,<=50K
2250,<=50K
2251,<=50K
2252,<=50K
2253,<=50K
2254,<=50K
2255,<=50K
2256,<=50K
2257,<=50K
2258,<=50K
2259,<=50K
2260,<=50K
2261,<=50K
2262,<=50K
2263,<=50K
2264,<=50K
2265,<=50K
2266,<=50K
2267,<=50K
2268,<=50K
2269,<=50K
2270,>50K
2271,<=50K
2272,<=50K
2273,<=50K
2274,<=50K
2275,>50K
2276,<=50K
2277,<=50K
2278,<=50K
2279,>50K
2280,<=50K
2281,<=50K
2282,<=50K
2283,<=50K
2284,<=50K
2285,<=50K
2286,<=50K
2287,<=50K
2288,<=50K
2289,<=50K
2290,<=50K
2291,<=50K
2292,<=50K
2293,<=50K
2294,<=50K
2295,<=50K
2296,<=50K
2297,<=50K
2298,<=50K
2299,<=50K
2300,<=50K
2301,<=50K
2302,<=50K
2303,<=50K
2304,<=50K
2305,<=50K
2306,<=50K
2307,<=50K
2308,<=50K
2309,<=50K
2310,<=50K
2311,<=50K
2312,<=50K
2313,<=50K
2314,<=50K
2315,<=50K
2316,<=50K
2317,<=50K
2318,<=50K
2319,<=50K
2320,<=50K
2321,<=50K
2322,<=50K
2323,<=50K
2324,<=50K
2325,>50K
2326,<=50K
2327,<=50K
2328,>50K
2329,<=50K
2330,<=50K
2331,<=50K
2332,<=50K
2333,<=50K
2334,>50K
2335,<=50K
2336,>50K
2337,<=50K
2338,<=50K
2339,<=50K
2340,<=50K
2341,<=50K
2342,<=50K
2343,<=50K
2344,<=50K
2345,<=50K
2346,<=50K
2347,<=50K
2348,<=50K
2349,<=50K
2350,<=50K
2351,>50K
2352,<=50K
2353,<=50K
2354,<=50K
2355,<=50K
2356,<=50K
2357,<=50K
2358,<=50K
2359,<=50K
2360,<=50K
2361,<=50K
2362,<=50K
2363,<=50K
2364,<=50K
2365,>50K
2366,<=50K
2367,<=50K
2368,<=50K
2369,<=50K
2370,<=50K
2371,<=50K
2372,<=50K
2373,>50K
2374,>50K
2375,<=50K
2376,<=50K
2377,<=50K
2378,<=50K
2379,>50K
2380,<=50K
2381,<=50K
2382,<=50K
2383,<=50K
2384,<=50K
2385,<=50K
2386,<=50K
2387,<=50K
2388,<=50K
2389,<=50K
2390,<=50K
2391,<=50K
2392,<=50K
2393,<=50K
2394,>50K
2395,<=50K
2396,>50K
2397,<=50K
2398,<=50K
2399,<=50K
2400,<=50K
2401,<=50K
2402,<=50K
2403,<=50K
2404,<=50K
2405,<=50K
2406,>50K
2407,<=50K
2408,<=50K
2409,<=50K
2410,<=50K
2411,<=50K
2412,<=50K
2413,<=50K
2414,<=50K
2415,<=50K
2416,<=50K
2417,<=50K
2418,<=50K
2419,<=50K
2420,<=50K
2421,>50K
2422,<=50K
2423,<=50K
2424,<=50K
2425,<=50K
2426,<=50K
2427,<=50K
2428,<=50K
2429,<=50K
2430,<=50K
2431,<=50K
2432,<=50K
2433,<=50K
2434,<=50K
2435,<=50K
2436,>50K
2437,<=50K
2438,<=50K
2439,<=50K
2440,<=50K
2441,<=50K
2442,<=50K
2443,>50K
2444,<=50K
2445,<=50K
2446,<=50K
2447,<=50K
2448,<=50K
2449,<=50K
2450,<=50K
2451,<=50K
2452,<=50K
2453,>50K
2454,<=50K
2455,<=50K
2456,<=50K
2457,<=50K
2458,>50K
2459,<=50K
2460,<=50K
2461,<=50K
2462,<=50K
2463,<=50K
2464,<=50K
2465,<=50K
2466,<=50K
2467,<=50K
2468,<=50K
2469,<=50K
2470,<=50K
2471,<=50K
2472,<=50K
2473,<=50K
2474,<=50K
2475,<=50K
2476,<=50K
2477,<=50K
2478,<=50K
2479,<=50K
2480,<=50K
2481,<=50K
2482,<=50K
2483,>50K
2484,<=50K
2485,<=50K
2486,>50K
2487,<=50K
2488,<=50K
2489,<=50K
2490,<=50K
2491,>50K
2492,<=50K
2493,<=50K
2494,<=50K
2495,<=50K
2496,<=50K
2497,<=50K
2498,<=50K
2499,<=50K
2500,<=50K
2501,<=50K
2502,<=50K
2503,<=50K
2504,<=50K
2505,<=50K
2506,<=50K
2507,<=50K
2508,<=50K
2509,<=50K
2510,<=50K
2511,<=50K
2512,<=50K
2513,>50K
2514,<=50K
2515,<=50K
2516,<=50K
2517,<=50K
2518,<=50K
2519,<=50K
2520,<=50K
2521,<=50K
2522,<=50K
2523,<=50K
2524,<=50K
2525,<=50K
2526,<=50K
2527,<=50K
2528,<=50K
2529,<=50K
2530,<=50K
2531,<=50K
2532,<=50K
2533,<=50K
2534,<=50K
2535,<=50K
2536,>50K
2537,<=50K
2538,<=50K
2539,<=50K
2540,<=50K
2541,<=50K
2542,<=50K
2543,<=50K
2544,<=50K
2545,<=50K
2546,<=50K
2547,<=50K
2548,<=50K
2549,<=50K
2550,<=50K
2551,<=50K
2552,<=50K
2553,>50K
2554,<=50K
2555,<=50K
2556,<=50K
2557,<=50K
2558,<=50K
2559,<=50K
2560,<=50K
2561,<=50K
2562,<=50K
2563,<=50K
2564,>50K
2565,<=50K
2566,<=50K
2567,<=50K
2568,<=50K
2569,<=50K
2570,<=50K
2571,<=50K
2572,<=50K
2573,<=50K
2574,<=50K
2575,<=50K
2576,<=50K
2577,<=50K
2578,<=50K
2579,<=50K
2580,<=50K
2581,<=50K
2582,<=50K
2583,<=50K
2584,<=50K
2585,<=50K
2586,<=50K
2587,<=50K
2588,<=50K
2589,<=50K
2590,<=50K
2591,<=50K
2592,<=50K
2593,<=50K
2594,<=50K
2595,<=50K
2596,<=50K
2597,<=50K
2598,<=50K
2599,<=50K
2600,<=50K
2601,<=50K
2602,<=50K
2603,<=50K
2604,<=50K
2605,<=50K
2606,<=50K
2607,<=50K
2608,<=50K
2609,<=50K
2610,<=50K
2611,<=50K
2612,<=50K
2613,<=50K
2614,<=50K
2615,<=50K
2616,>50K
2617,<=50K
2618,<=50K
2619,<=50K
2620,<=50K
2621,<=50K
2622,<=50K
2623,<=50K
2624,<=50K
2625,<=50K
2626,<=50K
2627,>50K
2628,<=50K
2629,<=50K
2630,<=50K
2631,<=50K
2632,<=50K
2633,<=50K
2634,<=50K
2635,>50K
2636,<=50K
2637,<=50K
2638,<=50K
2639,>50K
2640,<=50K
2641,<=50K
2642,<=50K
2643,<=50K
2644,<=50K
2645,<=50K
2646,<=50K
2647,<=50K
2648,<=50K
2649,<=50K
2650,<=50K
2651,<=50K
2652,<=50K
2653,<=50K
2654,<=50K
2655,<=50K
2656,>50K
2657,<=50K
2658,<=50K
2659,<=50K
2660,<=50K
2661,<=50K
2662,<=50K
2663,<=50K
2664,<=50K
2665,<=50K
2666,<=50K
2667,<=50K
2668,<=50K
2669,<=50K
2670,<=50K
2671,<=50K
2672,<=50K
2673,<=50K
2674,<=50K
2675,<=50K
2676,<=50K
2677,<=50K
2678,<=50K
2679,<=50K
2680,<=50K
2681,<=50K
2682,<=50K
2683,<=50K
2684,<=50K
2685,<=50K
2686,<=50K
2687,<=50K
2688,>50K
2689,<=50K
2690,<=50K
2691,<=50K
2692,<=50K
2693,<=50K
2694,<=50K
2695,<=50K
2696,<=50K
2697,<=50K
2698,<=50K
2699,<=50K
2700,<=50K
2701,<=50K
2702,<=50K
2703,<=50K
2704,<=50K
2705,<=50K
2706,<=50K
2707,<=50K
2708,<=50K
2709,<=50K
2710,<=50K
2711,<=50K
2712,<=50K
2713,<=50K
2714,<=50K
2715,<=50K
2716,<=50K
2717,<=50K
2718,<=50K
2719,<=50K
2720,<=50K
2721,<=50K
2722,<=50K
2723,<=50K
2724,<=50K
2725,<=50K
2726,<=50K
2727,<=50K
2728,<=50K
2729,<=50K
2730,<=50K
2731,<=50K
2732,<=50K
2733,<=50K
2734,<=50K
2735,<=50K
2736,<=50K
2737,>50K
2738,<=50K
2739,<=50K
2740,<=50K
2741,<=50K
2742,<=50K
2743,<=50K
2744,<=50K
2745,<=50K
2746,<=50K
2747,<=50K
2748,<=50K
2749,<=50K
2750,<=50K
2751,<=50K
2752,<=50K
2753,>50K
2754,>50K
2755,<=50K
2756,<=50K
2757,<=50K
2758,>50K
2759,<=50K
2760,<=50K
2761,<=50K
2762,<=50K
2763,<=50K
2764,>50K
2765,<=50K
2766,<=50K
2767,<=50K
2768,<=50K
2769,<=50K
2770,<=50K
2771,<=50K
2772,<=50K
2773,<=50K
2774,<=50K
2775,<=50K
2776,<=50K
2777,<=50K
2778,<=50K
2779,<=50K
2780,<=50K
2781,<=50K
2782,<=50K
2783,<=50K
2784,<=50K
2785,<=50K
2786,<=50K
2787,<=50K
2788,<=50K
2789,<=50K
2790,<=50K
2791,<=50K
2792,<=50K
2793,<=50K
2794,<=50K
2795,<=50K
2796,<=50K
2797,<=50K
2798,<=50K
2799,<=50K
2800,<=50K
2801,<=50K
2802,<=50K
2803,<=50K
2804,<=50K
2805,<=50K
2806,<=50K
2807,<=50K
2808,<=50K
2809,<=50K
2810,<=50K
2811,<=50K
2812,<=50K
2813,<=50K
2814,<=50K
2815,<=50K
2816,<=50K
2817,<=50K
2818,<=50K
2819,>50K
2820,<=50K
2821,<=50K
2822,<=50K
2823,<=50K
2824,<=50K
2825,<=50K
2826,<=50K
2827,<=50K
2828,<=50K
2829,<=50K
2830,<=50K
2831,<=50K
2832,<=50K
2833,<=50K
2834,<=50K
2835,<=50K
2836,<=50K
2837,<=50K
2838,<=50K
2839,<=50K
2840,<=50K
2841,<=50K
2842,<=50K
2843,<=50K
2844,<=50K
2845,<=50K
2846,<=50K
2847,<=50K
2848,<=50K
2849,<=50K
2850,<=50K
2851,<=50K
2852,<=50K
2853,<=50K
2854,<=50K
2855,<=50K
2856,<=50K
2857,<=50K
2858,<=50K
2859,<=50K
2860,<=50K
2861,>50K
2862,<=50K
2863,<=50K
2864,<=50K
2865,<=50K
2866,<=50K
2867,<=50K
2868,<=50K
2869,<=50K
2870,<=50K
2871,<=50K
2872,<=50K
2873,>50K
2874,<=50K
2875,<=50K
2876,<=50K
2877,<=50K
2878,<=50K
2879,<=50K
2880,<=50K
2881,<=50K
2882,<=50K
2883,<=50K
2884,<=50K
2885,<=50K
2886,<=50K
2887,<=50K
2888,<=50K
2889,<=50K
2890,<=50K
2891,<=50K
2892,<=50K
2893,<=50K
2894,<=50K
2895,<=50K
2896,<=50K
2897,<=50K
2898,<=50K
2899,<=50K
2900,<=50K
2901,<=50K
2902,<=50K
2903,<=50K
2904,<=50K
2905,<=50K
2906,<=50K
2907,>50K
2908,<=50K
2909,<=50K
2910,<=50K
2911,<=50K
2912,<=50K
2913,<=50K
2914,<=50K
2915,<=50K
2916,<=50K
2917,<=50K
2918,<=50K
2919,>50K
2920,<=50K
2921,<=50K
2922,<=50K
2923,<=50K
2924,<=50K
2925,<=50K
2926,<=50K
2927,<=50K
2928,<=50K
2929,>50K
2930,<=50K
2931,<=50K
2932,<=50K
2933,<=50K
2934,<=50K
2935,>50K
2936,<=50K
2937,<=50K
2938,<=50K
2939,<=50K
2940,<=50K
2941,<=50K
2942,<=50K
2943,<=50K
2944,<=50K
2945,<=50K
2946,<=50K
2947,<=50K
2948,>50K
2949,<=50K
2950,<=50K
2951,<=50K
2952,<=50K
2953,<=50K
2954,<=50K
2955,<=50K
2956,<=50K
2957,<=50K
2958,<=50K
2959,<=50K
2960,<=50K
2961,<=50K
2962,<=50K
2963,>50K
2964,<=50K
2965,<=50K
2966,<=50K
2967,<=50K
2968,<=50K
2969,<=50K
2970,<=50K
2971,<=50K
2972,<=50K
2973,<=50K
2974,<=50K
2975,<=50K
2976,<=50K
2977,<=50K
2978,<=50K
2979,>50K
2980,<=50K
2981,<=50K
2982,<=50K
2983,<=50K
2984,<=50K
2985,<=50K
2986,<=50K
2987,<=50K
2988,<=50K
2989,>50K
2990,<=50K
2991,<=50K
2992,<=50K
2993,<=50K
2994,<=50K
2995,<=50K
2996,<=50K
2997,<=50K
2998,<=50K
2999,<=50K
3000,<=50K
3001,<=50K
3002,<=50K
3003,<=50K
3004,>50K
3005,<=50K
3006,<=50K
3007,<=50K
3008,<=50K
3009,<=50K
3010,<=50K
3011,<=50K
3012,<=50K
3013,<=50K
3014,<=50K
3015,<=50K
3016,<=50K
3017,<=50K
3018,<=50K
3019,<=50K
3020,<=50K
3021,<=50K
3022,<=50K
3023,<=50K
3024,<=50K
3025,<=50K
3026,<=50K
3027,<=50K
3028,<=50K
3029,<=50K
3030,<=50K
3031,<=50K
3032,<=50K
3033,<=50K
3034,<=50K
3035,>50K
3036,<=50K
3037,<=50K
3038,<=50K
3039,<=50K
3040,>50K
3041,<=50K
3042,<=50K
3043,<=50K
3044,>50K
3045,<=50K
3046,<=50K
3047,<=50K
3048,<=50K
3049,>50K
3050,<=50K
3051,<=50K
3052,<=50K
3053,<=50K
3054,<=50K
3055,<=50K
3056,<=50K
3057,<=50K
3058,<=50K
3059,<=50K
3060,>50K
3061,<=50K
3062,<=50K
3063,>50K
3064,<=50K
3065,<=50K
3066,<=50K
3067,<=50K
3068,<=50K
3069,<=50K
3070,<=50K
3071,<=50K
3072,<=50K
3073,<=50K
3074,<=50K
3075,<=50K
3076,<=50K
3077,<=50K
3078,<=50K
3079,<=50K
3080,<=50K
3081,<=50K
3082,<=50K
3083,<=50K
3084,<=50K
3085,<=50K
3086,<=50K
3087,>50K
3088,<=50K
3089,<=50K
3090,<=50K
3091,<=50K
3092,<=50K
3093,<=50K
3094,<=50K
3095,<=50K
3096,<=50K
3097,<=50K
3098,<=50K
3099,<=50K
3100,<=50K
3101,>50K
3102,<=50K
3103,<=50K
3104,>50K
3105,>50K
3106,<=50K
3107,<=50K
3108,<=50K
3109,<=50K
3110,<=50K
3111,<=50K
3112,<=50K
3113,<=50K
3114,<=50K
3115,<=50K
3116,<=50K
3117,<=50K
3118,<=50K
3119,<=50K
3120,<=50K
3121,<=50K
3122,<=50K
3123,<=50K
3124,<=50K
3125,<=50K
3126,>50K
3127,<=50K
3128,<=50K
3129,<=50K
3130,<=50K
3131,<=50K
3132,<=50K
3133,>50K
3134,<=50K
3135,<=50K
3136,>50K
3137,<=50K
3138,<=50K
3139,<=50K
3140,<=50K
3141,<=50K
3142,<=50K
3143,>50K
3144,<=50K
3145,<=50K
3146,<=50K
3147,<=50K
3148,<=50K
3149,<=50K
3150,<=50K
3151,<=50K
3152,<=50K
3153,<=50K
3154,<=50K
3155,<=50K
3156,<=50K
3157,<=50K
3158,<=50K
3159,<=50K
3160,<=50K
3161,<=50K
3162,<=50K
3163,<=50K
3164,<=50K
3165,<=50K
3166,<=50K
3167,<=50K
3168,<=50K
3169,<=50K
3170,<=50K
3171,>50K
3172,<=50K
3173,<=50K
3174,>50K
3175,>50K
3176,>50K
3177,<=50K
3178,<=50K
3179,<=50K
3180,<=50K
3181,<=50K
3182,>50K
3183,<=50K
3184,<=50K
3185,<=50K
3186,<=50K
3187,<=50K
3188,<=50K
3189,<=50K
3190,<=50K
3191,<=50K
3192,<=50K
3193,<=50K
3194,<=50K
3195,<=50K
3196,<=50K
3197,<=50K
3198,<=50K
3199,>50K
3200,<=50K
3201,<=50K
3202,>50K
3203,<=50K
3204,<=50K
3205,<=50K
3206,<=50K
3207,<=50K
3208,<=50K
3209,<=50K
3210,<=50K
3211,<=50K
3212,<=50K
3213,>50K
3214,<=50K
3215,<=50K
3216,<=50K
3217,>50K
3218,<=50K
3219,<=50K
3220,<=50K
3221,>50K
3222,<=50K
3223,<=50K
3224,<=50K
3225,<=50K
3226,<=50K
3227,<=50K
3228,<=50K
3229,>50K
3230,<=50K
3231,<=50K
3232,<=50K
3233,<=50K
3234,<=50K
3235,<=50K
3236,<=50K
3237,<=50K
3238,<=50K
3239,<=50K
3240,<=50K
3241,<=50K
3242,<=50K
3243,<=50K
3244,<=50K
3245,<=50K
3246,<=50K
3247,<=50K
3248,<=50K
3249,<=50K
3250,<=50K
3251,<=50K
3252,>50K
3253,<=50K
3254,<=50K
3255,<=50K
3256,<=50K
3257,<=50K
3258,<=50K
3259,<=50K
3260,<=50K
3261,<=50K
3262,<=50K
3263,<=50K
3264,<=50K
3265,>50K
3266,<=50K
3267,<=50K
3268,<=50K
3269,>50K
3270,<=50K
3271,<=50K
3272,<=50K
3273,<=50K
3274,<=50K
3275,<=50K
3276,<=50K
3277,<=50K
3278,<=50K
3279,<=50K
3280,<=50K
3281,<=50K
3282,<=50K
3283,<=50K
3284,<=50K
3285,<=50K
3286,<=50K
3287,<=50K
3288,>50K
3289,<=50K
3290,<=50K
3291,<=50K
3292,<=50K
3293,<=50K
3294,<=50K
3295,<=50K
3296,<=50K
3297,<=50K
3298,<=50K
3299,<=50K
3300,<=50K
3301,<=50K
3302,>50K
3303,<=50K
3304,<=50K
3305,<=50K
3306,<=50K
3307,<=50K
3308,>50K
3309,<=50K
3310,<=50K
3311,<=50K
3312,<=50K
3313,<=50K
3314,<=50K
3315,<=50K
3316,<=50K
3317,<=50K
3318,<=50K
3319,<=50K
3320,<=50K
3321,<=50K
3322,<=50K
3323,<=50K
3324,<=50K
3325,<=50K
3326,<=50K
3327,<=50K
3328,>50K
3329,<=50K
3330,<=50K
3331,<=50K
3332,>50K
3333,<=50K
3334,<=50K
3335,>50K
3336,<=50K
3337,<=50K
3338,<=50K
3339,>50K
3340,<=50K
3341,<=50K
3342,<=50K
3343,<=50K
3344,<=50K
3345,<=50K
3346,<=50K
3347,<=50K
3348,<=50K
3349,<=50K
3350,<=50K
3351,<=50K
3352,<=50K
3353,<=50K
3354,>50K
3355,>50K
3356,<=50K
3357,<=50K
3358,>50K
3359,<=50K
3360,<=50K
3361,<=50K
3362,<=50K
3363,<=50K
3364,<=50K
3365,<=50K
3366,<=50K
3367,>50K
3368,<=50K
3369,>50K
3370,<=50K
3371,<=50K
3372,<=50K
3373,<=50K
3374,<=50K
3375,<=50K
3376,<=50K
3377,>50K
3378,>50K
3379,<=50K
3380,>50K
3381,<=50K
3382,<=50K
3383,<=50K
3384,<=50K
3385,<=50K
3386,<=50K
3387,<=50K
3388,<=50K
3389,<=50K
3390,<=50K
3391,<=50K
3392,<=50K
3393,<=50K
3394,<=50K
3395,<=50K
3396,<=50K
3397,<=50K
3398,<=50K
3399,<=50K
3400,<=50K
3401,<=50K
3402,<=50K
3403,<=50K
3404,<=50K
3405,<=50K
3406,<=50K
3407,<=50K
3408,<=50K
3409,<=50K
3410,<=50K
3411,<=50K
3412,<=50K
3413,<=50K
3414,<=50K
3415,<=50K
3416,<=50K
3417,<=50K
3418,<=50K
3419,>50K
3420,<=50K
3421,<=50K
3422,<=50K
3423,<=50K
3424,<=50K
3425,<=50K
3426,<=50K
3427,<=50K
3428,<=50K
3429,<=50K
3430,<=50K
3431,<=50K
3432,<=50K
3433,<=50K
3434,<=50K
3435,<=50K
3436,<=50K
3437,<=50K
3438,<=50K
3439,<=50K
3440,<=50K
3441,<=50K
3442,<=50K
3443,<=50K
3444,<=50K
3445,<=50K
3446,<=50K
3447,<=50K
3448,<=50K
3449,<=50K
3450,<=50K
3451,>50K
3452,<=50K
3453,<=50K
3454,<=50K
3455,<=50K
3456,<=50K
3457,<=50K
3458,<=50K
3459,<=50K
3460,<=50K
3461,<=50K
3462,<=50K
3463,<=50K
3464,<=50K
3465,<=50K
3466,<=50K
3467,<=50K
3468,<=50K
3469,<=50K
3470,<=50K
3471,<=50K
3472,<=50K
3473,<=50K
3474,<=50K
3475,>50K
3476,<=50K
3477,<=50K
3478,<=50K
3479,<=50K
3480,<=50K
3481,<=50K
3482,<=50K
3483,>50K
3484,<=50K
3485,<=50K
3486,<=50K
3487,>50K
3488,<=50K
3489,<=50K
3490,<=50K
3491,<=50K
3492,<=50K
3493,<=50K
3494,<=50K
3495,<=50K
3496,<=50K
3497,<=50K
3498,<=50K
3499,<=50K
3500,<=50K
3501,<=50K
3502,<=50K
3503,<=50K
3504,<=50K
3505,<=50K
3506,<=50K
3507,<=50K
3508,<=50K
3509,<=50K
3510,<=50K
3511,<=50K
3512,<=50K
3513,<=50K
3514,>50K
3515,<=50K
3516,<=50K
3517,<=50K
3518,<=50K
3519,<=50K
3520,<=50K
3521,<=50K
3522,<=50K
3523,<=50K
3524,<=50K
3525,<=50K
3526,<=50K
3527,>50K
3528,<=50K
3529,<=50K
3530,<=50K
3531,<=50K
3532,<=50K
3533,<=50K
3534,<=50K
3535,<=50K
3536,<=50K
3537,<=50K
3538,<=50K
3539,<=50K
3540,<=50K
3541,<=50K
3542,<=50K
3543,<=50K
3544,<=50K
3545,<=50K
3546,<=50K
3547,<=50K
3548,<=50K
3549,<=50K
3550,<=50K
3551,<=50K
3552,<=50K
3553,>50K
3554,<=50K
3555,<=50K
3556,<=50K
3557,<=50K
3558,<=50K
3559,<=50K
3560,<=50K
3561,<=50K
3562,<=50K
3563,<=50K
3564,<=50K
3565,<=50K
3566,<=50K
3567,<=50K
3568,<=50K
3569,<=50K
3570,<=50K
3571,<=50K
3572,<=50K
3573,<=50K
3574,<=50K
3575,<=50K
3576,<=50K
3577,<=50K
3578,<=50K
3579,<=50K
3580,<=50K
3581,<=50K
3582,<=50K
3583,<=50K
3584,<=50K
3585,<=50K
3586,<=50K
3587,<=50K
3588,<=50K
3589,<=50K
3590,<=50K
3591,<=50K
3592,>50K
3593,<=50K
3594,<=50K
3595,<=50K
3596,<=50K
3597,<=50K
3598,<=50K
3599,<=50K
3600,<=50K
3601,<=50K
3602,<=50K
3603,<=50K
3604,<=50K
3605,<=50K
3606,<=50K
3607,<=50K
3608,<=50K
3609,<=50K
3610,<=50K
3611,<=50K
3612,<=50K
3613,<=50K
3614,<=50K
3615,<=50K
3616,<=50K
3617,<=50K
3618,<=50K
3619,<=50K
3620,>50K
3621,<=50K
3622,<=50K
3623,<=50K
3624,<=50K
3625,<=50K
3626,<=50K
3627,<=50K
3628,<=50K
3629,<=50K
3630,<=50K
3631,<=50K
3632,<=50K
3633,<=50K
3634,<=50K
3635,<=50K
3636,<=50K
3637,>50K
3638,<=50K
3639,<=50K
3640,<=50K
3641,<=50K
3642,>50K
3643,<=50K
3644,<=50K
3645,<=50K
3646,<=50K
3647,<=50K
3648,<=50K
3649,<=50K
3650,<=50K
3651,<=50K
3652,>50K
3653,<=50K
3654,>50K
